total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,loss,epsilon,intrinsic_reward
5721,155,27,5.213512131262541,3.6887388229370117,False,0,4.521069049835205,0.0,0.0
5749,156,28,7.998099223680169,6.450953483581543,False,0,3.9166502952575684,0.0,0.0
5788,157,39,9.800173682282944,10.928527116775513,False,0,3.939004898071289,0.0,0.0
5852,158,64,9.146970703222845,28.668297052383423,True,0,4.424084663391113,0.0,0.0
5886,159,34,8.705617304687397,10.337212562561035,False,0,4.069604873657227,0.0,0.0
5919,160,33,8.989688342312226,8.898084163665771,True,0,3.992090940475464,0.0,0.0
5946,161,27,8.265270705189849,8.990654468536377,False,0,5.468656539916992,0.0,0.0
5980,162,34,11.999010928513954,9.148180723190308,True,0,6.108295917510986,0.0,0.0
6039,163,59,16.963447656405897,165.69978141784668,True,0,2.2778539657592773,0.0,0.0
6068,164,29,13.324574850634276,10.027626037597656,False,0,3.8391165733337402,0.0,0.0
6102,165,34,7.717661751974965,14.225829601287842,False,0,4.471186637878418,0.0,0.0
6129,166,27,10.137360681985864,7.542062520980835,True,0,2.800403594970703,0.0,0.0
6172,167,43,8.902550280344851,18.07488179206848,False,0,2.150779962539673,0.0,0.0
6214,168,42,7.108113906045368,12.523853540420532,False,0,2.386692762374878,0.0,0.0
6250,169,36,7.6089766998140185,13.67137861251831,False,0,1.9711580276489258,0.0,0.0
6289,170,39,9.924886838578995,15.921191215515137,True,0,3.7224936485290527,0.0,0.0
6326,171,37,8.097553979028318,11.177717685699463,False,0,4.571393966674805,0.0,0.0
6356,172,30,11.65121433664028,9.984455823898315,True,0,3.0311920642852783,0.0,0.0
6395,173,39,10.807191357487781,11.929521322250366,False,0,4.986440181732178,0.0,0.0
6441,174,46,8.05065494110242,17.294743537902832,False,0,2.45393705368042,0.0,0.0
6460,175,19,4.055287380595696,5.224561929702759,False,0,2.9404354095458984,0.0,0.0
6540,176,80,11.546212473293958,41.26413369178772,False,0,3.2122411727905273,0.0,0.0
6571,177,31,5.416128632293538,9.67164659500122,False,0,2.19244384765625,0.0,0.0
6597,178,26,10.143732006321594,6.472331523895264,False,0,4.290924072265625,0.0,0.0
6667,179,70,9.712948663945038,35.993377447128296,True,0,4.893851280212402,0.0,0.0
6696,180,29,7.887128017379187,7.307042598724365,False,0,4.374892234802246,0.0,0.0
6734,181,38,7.673741568533114,12.243443727493286,False,0,2.64542818069458,0.0,0.0
6768,182,34,12.359173098190807,8.779988288879395,False,0,2.276435613632202,0.0,0.0
6822,183,54,14.939943315994453,21.043840408325195,False,0,4.053900718688965,0.0,0.0
6858,184,36,7.682466827430358,11.223351240158081,True,0,4.951924800872803,0.0,0.0
6893,185,35,6.517177837212914,13.840919256210327,False,0,4.114314556121826,0.0,0.0
6923,186,30,6.347863297259846,7.5790581703186035,True,0,2.09891414642334,0.0,0.0
6959,187,36,10.888277716746952,11.068170309066772,True,0,3.965095281600952,0.0,0.0
6988,188,29,9.33798978227259,7.274209499359131,False,0,5.814967632293701,0.0,0.0
7047,189,59,13.10345270450203,57.35617470741272,True,0,4.977660179138184,0.0,0.0
7069,190,22,4.572126526698883,2.3323476314544678,False,0,3.5191240310668945,0.0,0.0
7110,191,41,10.443836461225041,5.534204483032227,True,0,3.6531856060028076,0.0,0.0
7142,192,32,9.738039019131055,2.9047136306762695,False,0,3.964463710784912,0.0,0.0
7170,193,28,8.172800253002567,2.624469041824341,True,0,3.131781578063965,0.0,0.0
7213,194,43,11.08370726098999,6.286291122436523,True,0,4.440707206726074,0.0,0.0
7261,195,48,9.457591584016937,7.071969032287598,False,0,5.03681755065918,0.0,0.0
7291,196,30,7.5007685794987164,2.811788558959961,False,0,2.4591870307922363,0.0,0.0
7327,197,36,8.899527593894543,5.237349271774292,True,0,3.8104724884033203,0.0,0.0
7367,198,40,10.609970237808044,6.246058940887451,True,0,3.3849451541900635,0.0,0.0
7405,199,38,13.595906406070151,5.26598596572876,True,0,3.3092925548553467,0.0,0.0
7446,200,41,12.391440357634476,7.143601179122925,True,0,6.282249450683594,0.0,0.0
7475,201,29,10.745996867316853,4.169734239578247,True,0,3.000523805618286,0.0,0.0
7513,202,38,7.004736003198913,5.224620819091797,True,0,3.258331537246704,0.0,0.0
7548,203,35,9.231580653408118,3.8586385250091553,False,0,3.6440608501434326,0.0,0.0
7589,204,41,9.670554448680383,7.549797058105469,False,0,3.7830777168273926,0.0,0.0
7614,205,25,6.7593319001779655,3.1177618503570557,True,0,2.998887538909912,0.0,0.0
7642,206,28,10.267528667621473,3.4122447967529297,False,0,3.291969060897827,0.0,0.0
7668,207,26,9.4860118299065,4.065614223480225,False,0,4.202617645263672,0.0,0.0
7702,208,34,12.677373175869572,4.170445203781128,True,0,3.592520236968994,0.0,0.0
7725,209,23,5.455314714726162,2.191293954849243,False,0,3.360884666442871,0.0,0.0
7755,210,30,9.390188019139437,4.815216541290283,False,0,4.068363666534424,0.0,0.0
7786,211,31,11.616444887421427,3.7981619834899902,False,0,2.606764078140259,0.0,0.0
