total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,intrinsic_reward,loss,epsilon
4066,110,31,2165.0,5.0421671867370605,True,0,0.0,17005.73828125,0.95939065
4087,111,21,1426.25,3.9217116832733154,True,0,0.0,35953.12109375,0.95918086
4119,112,32,2692.5,6.035237550735474,False,0,0.0,48517.5546875,0.95886118
4147,113,28,1862.5,5.740916728973389,True,0,0.0,12145.9091796875,0.95858146
4176,114,29,1843.75,4.742482423782349,False,0,0.0,13642.029296875,0.95829175
4207,115,31,1885.0,6.189777374267578,True,0,0.0,25852.61328125,0.95798206
4237,116,30,1970.0,5.853260278701782,True,0,0.0,48520.23828125,0.95768236
4261,117,24,1690.0,3.639192581176758,True,0,0.0,16155.0498046875,0.9574426
4290,118,29,1880.0,5.645425081253052,False,0,0.0,22141.236328125,0.95715289
4330,119,40,2035.0,8.519867897033691,False,0,0.0,6874.01318359375,0.95675329
4360,120,30,1790.0,4.7505271434783936,True,0,0.0,35358.01953125,0.95645359
4403,121,43,1947.5,9.273498058319092,False,0,0.0,18140.818359375,0.95602402
4433,122,30,1175.0,6.402780055999756,False,0,0.0,30241.966796875,0.95572432
4473,123,40,3775.0,8.596782445907593,True,0,0.0,14235.505859375,0.95532472
4512,124,39,1845.0,8.057366609573364,True,0,0.0,16008.3603515625,0.95493511
4544,125,32,1417.5,6.320706605911255,False,0,0.0,6294.3134765625,0.95461543
4579,126,35,2067.5,6.050810813903809,True,0,0.0,17993.955078125,0.95426578
4626,127,47,2385.0,10.349642992019653,True,0,0.0,23442.228515625,0.95379625
4658,128,32,1282.5,6.037006616592407,False,0,0.0,18957.2421875,0.95347657
4690,129,32,3635.0,6.864558219909668,True,0,0.0,17832.2265625,0.95315689
4737,130,47,2835.0,12.057385683059692,False,0,0.0,14274.7490234375,0.95268736
4768,131,31,1045.0,5.8893938064575195,False,0,0.0,14164.486328125,0.95237767
4807,132,39,1240.0,9.080431699752808,True,0,0.0,13772.26171875,0.95198806
4830,133,23,920.0,3.468963623046875,False,0,0.0,10345.673828125,0.95175829
4857,134,27,2236.875,5.592711687088013,False,0,0.0,26585.369140625,0.95148856
4894,135,37,2632.5,6.908391952514648,True,0,0.0,21899.3828125,0.95111893
4929,136,35,2472.5,7.096256971359253,False,0,0.0,29986.51171875,0.95076928
4965,137,36,2555.0,8.01276421546936,True,0,0.0,7861.10986328125,0.95040964
4995,138,30,1927.5,3.1137583255767822,False,0,0.0,9543.916015625,0.95010994
5029,139,34,2062.5,3.6419622898101807,True,0,0.0,7134.97509765625,0.94977028
5066,140,37,1865.0,4.09902024269104,False,0,0.0,18711.509765625,0.94940065
5094,141,28,1853.75,2.2720110416412354,True,0,0.0,10311.0224609375,0.94912093
5152,142,58,2508.75,8.120961427688599,True,0,0.0,24091.576171875,0.94854151
5175,143,23,1482.5,2.0926570892333984,False,0,0.0,29141.396484375,0.94831174
5209,144,34,1990.0,2.6244444847106934,True,0,0.0,12989.1640625,0.94797208
5241,145,32,1650.0,2.3443493843078613,False,0,0.0,34499.46484375,0.9476524
5283,146,42,1812.5,4.351057767868042,False,0,0.0,82629.265625,0.94723282
5314,147,31,2342.5,3.0022408962249756,False,0,0.0,12561.201171875,0.9469231300000001
5349,148,35,1420.0,2.8144824504852295,True,0,0.0,9795.0166015625,0.94657348
5390,149,41,1787.5,4.43704080581665,True,0,0.0,27248.83984375,0.94616389
5417,150,27,1783.75,2.8525784015655518,True,0,0.0,18183.85546875,0.94589416
5462,151,45,2457.5,4.826282501220703,False,0,0.0,52731.55859375,0.94544461
5485,152,23,1262.5,1.7184417247772217,False,0,0.0,33694.72265625,0.94521484
5520,153,35,1348.75,3.8069040775299072,False,0,0.0,36123.07421875,0.94486519
5546,154,26,1860.0,1.921886682510376,False,0,0.0,31682.263671875,0.94460545
5591,155,45,1147.5,5.822519779205322,True,0,0.0,23691.9140625,0.9441559
5617,156,26,590.0,1.8696684837341309,False,0,0.0,17374.16796875,0.94389616
5669,157,52,1556.25,6.175994157791138,False,0,0.0,24261.86328125,0.94337668
5697,158,28,1480.0,2.3448901176452637,True,0,0.0,35111.28125,0.94309696
5739,159,42,2457.5,5.408768653869629,True,0,0.0,12345.0625,0.94267738
5780,160,41,3332.5,4.314688205718994,True,0,0.0,27403.74609375,0.94226779
5819,161,39,2112.5,4.064282655715942,True,0,0.0,12259.619140625,0.94187818
5850,162,31,2085.0,2.7464394569396973,False,0,0.0,9368.8779296875,0.94156849
5890,163,40,2251.25,4.231629848480225,True,0,0.0,15800.1494140625,0.94116889
5927,164,37,2195.0,3.960080623626709,False,0,0.0,48518.33203125,0.94079926
5977,165,50,2323.75,5.6824212074279785,True,0,0.0,10650.6767578125,0.94029976
6017,166,40,2485.0,4.303547382354736,False,0,0.0,42193.1015625,0.93990016
6054,167,37,1861.25,3.813993215560913,True,0,0.0,39923.75,0.93953053
6097,168,43,1157.5,4.759596347808838,True,0,0.0,21193.984375,0.93910096
6134,169,37,1966.25,2.961303234100342,False,0,0.0,69483.6875,0.93873133
6176,170,42,1798.75,4.212749004364014,False,0,0.0,14437.6748046875,0.93831175
6221,171,45,2096.25,4.936416149139404,True,0,0.0,18417.99609375,0.9378622
6247,172,26,2107.5,2.036867618560791,True,0,0.0,38126.82421875,0.93760246
6270,173,23,2205.0,1.7135059833526611,True,0,0.0,33450.0390625,0.93737269
6306,174,36,2990.0,3.5844979286193848,False,0,0.0,77661.7109375,0.93701305
6361,175,55,2681.25,6.996949672698975,True,0,0.0,38175.05078125,0.9364636
6392,176,31,2378.75,2.369428873062134,False,0,0.0,49663.25390625,0.93615391
6430,177,38,2187.5,3.7584359645843506,False,0,0.0,64537.9375,0.93577429
6467,178,37,1385.0,2.949625015258789,True,0,0.0,13303.44140625,0.93540466
6488,179,21,1340.0,2.2782065868377686,False,0,0.0,27733.384765625,0.93519487
6520,180,32,1982.5,2.537212610244751,False,0,0.0,35271.5,0.93487519
6554,181,34,1975.0,3.413735866546631,True,0,0.0,26964.2890625,0.93453553
6601,182,47,1336.25,5.4338672161102295,True,0,0.0,16532.38671875,0.934066
6639,183,38,2213.125,4.054923057556152,True,0,0.0,7209.9560546875,0.93368638
6660,184,21,1575.0,1.5184409618377686,True,0,0.0,51580.765625,0.93347659
6688,185,28,1600.0,2.1268937587738037,True,0,0.0,16539.55859375,0.93319687
6716,186,28,2532.5,3.0153229236602783,True,0,0.0,13454.8740234375,0.93291715
6742,187,26,1662.5,1.9304966926574707,False,0,0.0,9825.9951171875,0.93265741
6771,188,29,2052.5,3.0888631343841553,False,0,0.0,22828.748046875,0.9323677
6819,189,48,2587.5,5.197923421859741,True,0,0.0,52537.37890625,0.93188818
6843,190,24,1280.0,1.6422340869903564,False,0,0.0,12610.3115234375,0.93164842
6874,191,31,1912.5,3.5270533561706543,False,0,0.0,6656.27099609375,0.93133873
