total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
17408,453,91,-1.5144167444829437,20.63205099105835,False,2025-10-25 20:05:16,0,0.0,0.07665751129388809,0.82610407
17487,454,79,-1.132367721179707,14.737213611602783,False,2025-10-25 20:05:31,0,0.0,0.02228471450507641,0.82531486
17508,455,21,-1.3080357078796312,2.0211079120635986,False,2025-10-25 20:05:34,0,0.0,0.057709429413080215,0.82510507
17545,456,37,-1.0146805735321618,3.5788559913635254,False,2025-10-25 20:05:38,0,0.0,0.17615409195423126,0.82473544
17578,457,33,-1.3640863731164288,3.9525082111358643,False,2025-10-25 20:05:43,0,0.0,0.10508391261100769,0.82440577
17612,458,34,1.295876277248328,8.191988706588745,True,2025-10-25 20:05:52,0,0.0,0.05540543794631958,0.82406611
17655,459,43,-1.00574222104322,6.592816591262817,False,2025-10-25 20:05:59,0,0.0,0.044633377343416214,0.82363654
17708,460,53,-1.2569833978958387,14.970597267150879,False,2025-10-25 20:06:17,0,0.0,0.03247362747788429,0.82310707
17745,461,37,-1.286000685166153,4.357112884521484,False,2025-10-25 20:06:22,0,0.0,0.04748353362083435,0.82273744
17776,462,31,-1.4137841521223877,3.3819797039031982,False,2025-10-25 20:06:26,0,0.0,0.046471450477838516,0.82242775
17828,463,52,-1.2862308146451582,7.289594650268555,False,2025-10-25 20:06:34,0,0.0,0.07340863347053528,0.82190827
17877,464,49,-1.2207297498819798,8.396338939666748,False,2025-10-25 20:06:43,0,0.0,0.1024082824587822,0.82141876
17916,465,39,-0.9005564925524169,5.441601753234863,False,2025-10-25 20:06:50,0,0.0,0.047554805874824524,0.82102915
17949,466,33,-0.9785787585087795,4.289563894271851,False,2025-10-25 20:06:55,0,0.0,0.050315387547016144,0.82069948
17987,467,38,1.405487836782664,6.296016216278076,True,2025-10-25 20:07:02,0,0.0,0.16512376070022583,0.82031986
18022,468,35,-1.5198388850517701,88.15274834632874,False,2025-10-25 20:08:31,0,0.0,0.02889874391257763,0.81997021
18052,469,30,-1.1543195820188685,3.6565985679626465,False,2025-10-25 20:08:36,0,0.0,0.0763012170791626,0.81967051
18091,470,39,-1.572576902699178,10.03607964515686,False,2025-10-25 20:08:48,0,0.0,0.04253460839390755,0.8192809
18112,471,21,-1.4979309706081292,5.2817511558532715,False,2025-10-25 20:08:56,0,0.0,0.06044771149754524,0.81907111
18139,472,27,-1.3388555254532075,29.650981187820435,False,2025-10-25 20:09:29,0,0.0,0.09281411021947861,0.81880138
18168,473,29,-1.1344754480631796,5.888351678848267,False,2025-10-25 20:09:41,0,0.0,0.05042419582605362,0.81851167
18208,474,40,-1.4958740426425416,10.302852392196655,False,2025-10-25 20:09:56,0,0.0,0.10987085103988647,0.81811207
18246,475,38,-1.4047314598981266,5.287783622741699,False,2025-10-25 20:10:02,0,0.0,0.03784092888236046,0.81773245
18311,476,65,-1.447369283792149,21.41082525253296,False,2025-10-25 20:10:24,0,0.0,0.059439998120069504,0.8170831
18351,477,40,-1.0636611909751277,4.916198492050171,False,2025-10-25 20:10:30,0,0.0,0.0382823646068573,0.8166835
18382,478,31,-1.3406500828045895,4.921596527099609,False,2025-10-25 20:10:36,0,0.0,0.03605780750513077,0.81637381
18404,479,22,-1.7395913633936066,2.485631227493286,False,2025-10-25 20:10:39,0,0.0,0.03286796808242798,0.81615403
18443,480,39,-0.9469437446400404,4.325549364089966,False,2025-10-25 20:10:44,0,0.0,0.07570523023605347,0.81576442
18482,481,39,-1.147043159369011,4.721833229064941,False,2025-10-25 20:10:50,0,0.0,0.12909668684005737,0.81537481
18514,482,32,1.4882903772359957,3.530418634414673,True,2025-10-25 20:10:54,0,0.0,0.017020560801029205,0.81505513
18541,483,27,-1.370611462093863,2.602674722671509,False,2025-10-25 20:10:57,0,0.0,0.08467994630336761,0.8147854
18585,484,44,-1.037531146324962,5.426355600357056,False,2025-10-25 20:11:06,0,0.0,0.03163580596446991,0.81434584
18615,485,30,-1.2029194317461511,3.2047038078308105,False,2025-10-25 20:11:10,0,0.0,0.050256531685590744,0.81404614
18682,486,67,-1.418587597108385,11.57938289642334,False,2025-10-25 20:11:22,0,0.0,0.037122856825590134,0.8133768100000001
18697,487,15,-1.781022813688213,1.7332642078399658,False,2025-10-25 20:11:25,0,0.0,0.04863256216049194,0.81322696
18730,488,33,-1.234079104532665,3.9536473751068115,False,2025-10-25 20:11:30,0,0.0,0.046325117349624634,0.81289729
18769,489,39,-1.262140680674011,4.59069037437439,False,2025-10-25 20:11:35,0,0.0,0.06353121995925903,0.81250768
18796,490,27,-1.4120240489971383,4.35913348197937,False,2025-10-25 20:11:40,0,0.0,0.022685697302222252,0.81223795
18825,491,29,-1.435183325270907,2.8476054668426514,False,2025-10-25 20:11:44,0,0.0,0.033690717071294785,0.81194824
18846,492,21,-1.8855806488791564,2.1673836708068848,False,2025-10-25 20:11:47,0,0.0,0.03359796851873398,0.81173845
18884,493,38,-1.2958224512704797,4.505726099014282,False,2025-10-25 20:11:52,0,0.0,0.06157078593969345,0.81135883
18913,494,29,-1.4742940121156214,3.0122740268707275,False,2025-10-25 20:11:56,0,0.0,0.02629847824573517,0.81106912
18977,495,64,1.4431115944793365,10.45113468170166,True,2025-10-25 20:12:07,0,0.0,0.03305983915925026,0.81042976
19030,496,53,-1.953568683948076,70.66942858695984,False,2025-10-25 20:13:19,0,0.0,0.0663120225071907,0.8099002900000001
19066,497,36,-1.4522251147185365,5.101628065109253,False,2025-10-25 20:13:26,0,0.0,0.05034254118800163,0.80954065
19098,498,32,-1.348872987470734,3.8492352962493896,False,2025-10-25 20:13:30,0,0.0,0.03942326083779335,0.80922097
19124,499,26,-1.1011518696232958,2.5736613273620605,False,2025-10-25 20:13:34,0,0.0,0.040173567831516266,0.80896123
19229,500,105,-1.0360758216248132,28.081640005111694,False,2025-10-25 20:14:04,0,0.0,0.03731574863195419,0.80791228
19264,501,35,-1.4017255321915747,4.160912036895752,False,2025-10-25 20:14:09,0,0.0,0.066832035779953,0.8075626300000001
19328,502,64,-1.1507140928513733,11.740835189819336,False,2025-10-25 20:14:22,0,0.0,0.03376999869942665,0.80692327
19348,503,20,-1.7275330573924057,1.5003032684326172,False,2025-10-25 20:14:25,0,0.0,0.041654884815216064,0.80672347
19380,504,32,-1.0350859386090647,2.9848296642303467,False,2025-10-25 20:14:30,0,0.0,0.08972158282995224,0.8064037900000001
19429,505,49,-1.3581529858987835,6.0886476039886475,False,2025-10-25 20:14:37,0,0.0,0.0668676495552063,0.80591428
19450,506,21,-1.6938078291814949,1.514939308166504,False,2025-10-25 20:14:39,0,0.0,0.04554564133286476,0.80570449
19507,507,57,-0.972327535665429,11.50985312461853,False,2025-10-25 20:14:51,0,0.0,0.023176517337560654,0.80513506
19530,508,23,-1.5366174477662704,2.408304214477539,False,2025-10-25 20:14:55,0,0.0,0.040108438581228256,0.80490529
19564,509,34,-1.159839803143747,4.0891571044921875,False,2025-10-25 20:15:00,0,0.0,0.018850557506084442,0.80456563
19590,510,26,-1.5633667523548778,2.6438374519348145,False,2025-10-25 20:15:03,0,0.0,0.03489984944462776,0.80430589
19626,511,36,1.6820071098754072,7.632438898086548,True,2025-10-25 20:15:12,0,0.0,0.02798764407634735,0.80394625
19654,512,28,-1.5679923494037287,3.1776299476623535,False,2025-10-25 20:15:16,0,0.0,0.06582267582416534,0.80366653
19682,513,28,-1.1590000000000003,2.944831371307373,False,2025-10-25 20:15:20,0,0.0,0.06629285216331482,0.80338681
19715,514,33,1.3465523543159776,3.3761563301086426,True,2025-10-25 20:15:24,0,0.0,0.059435032308101654,0.80305714
19744,515,29,1.3057904711403832,3.34371018409729,True,2025-10-25 20:15:28,0,0.0,0.04758984595537186,0.8027674300000001
19796,516,52,-1.1190463183933401,9.793810844421387,False,2025-10-25 20:15:39,0,0.0,0.03765229508280754,0.80224795
19826,517,30,-1.352778006705501,3.1512904167175293,False,2025-10-25 20:15:43,0,0.0,0.0655413419008255,0.80194825
19867,518,41,1.5437861137815094,5.667672395706177,True,2025-10-25 20:15:49,0,0.0,0.0722021833062172,0.80153866
19905,519,38,-1.2895774566730198,4.315061807632446,False,2025-10-25 20:15:54,0,0.0,0.04178827628493309,0.80115904
19942,520,37,-1.0731311166311168,6.109640121459961,False,2025-10-25 20:16:01,0,0.0,0.0533924400806427,0.80078941
20044,521,102,1.288514351727639,61.163455963134766,True,2025-10-25 20:17:03,0,0.0,0.11928443610668182,0.79977043
20073,522,29,-1.465607851868521,3.8189241886138916,False,2025-10-25 20:17:08,0,0.0,0.05204038321971893,0.79948072
20097,523,24,-1.5855,2.418182611465454,False,2025-10-25 20:17:12,0,0.0,0.028623223304748535,0.79924096
20121,524,24,-1.2495893451720312,2.63981294631958,False,2025-10-25 20:17:16,0,0.0,0.05394705384969711,0.7990012
20156,525,35,1.4551842304818985,3.723809242248535,True,2025-10-25 20:17:22,0,0.0,0.07806278765201569,0.79865155
20185,526,29,-1.4155295467410205,2.8855743408203125,False,2025-10-25 20:17:26,0,0.0,0.1185402125120163,0.79836184
20224,527,39,-0.9402621121149048,10.271912336349487,False,2025-10-25 20:17:38,0,0.0,0.08890090137720108,0.7979722300000001
20250,528,26,-1.5642940446650124,2.2238879203796387,False,2025-10-25 20:17:41,0,0.0,0.03846912458539009,0.79771249
20310,529,60,1.2598294969295214,7.941338062286377,True,2025-10-25 20:17:50,0,0.0,0.0634768009185791,0.79711309
20327,530,17,-1.8275464211692918,1.3278532028198242,False,2025-10-25 20:17:56,0,0.0,0.033829215914011,0.79694326
20359,531,32,1.3294831829458853,2.9356021881103516,True,2025-10-25 20:18:01,0,0.0,0.2259727418422699,0.79662358
20413,532,54,-1.3025962223859417,6.562189340591431,False,2025-10-25 20:18:10,0,0.0,0.04825178533792496,0.79608412
20441,533,28,-1.4788571428571429,3.1300864219665527,False,2025-10-25 20:18:14,0,0.0,0.05546905845403671,0.7958044
20482,534,41,-1.1032983290118124,7.222103595733643,False,2025-10-25 20:18:22,0,0.0,0.09798821806907654,0.79539481
20513,535,31,-0.9898479219874624,3.207641839981079,False,2025-10-25 20:18:26,0,0.0,0.077755406498909,0.79508512
20549,536,36,-1.125139998640738,4.010531187057495,False,2025-10-25 20:18:31,0,0.0,0.02464848943054676,0.79472548
20588,537,39,-1.3251456007892912,5.99887752532959,False,2025-10-25 20:18:38,0,0.0,0.09122445434331894,0.79433587
20634,538,46,-1.0405685435327934,7.640690326690674,False,2025-10-25 20:18:46,0,0.0,0.04254373162984848,0.79387633
20675,539,41,-1.0222115206525575,4.842197418212891,False,2025-10-25 20:18:52,0,0.0,0.08793697506189346,0.79346674
20711,540,36,-1.5545660703918527,4.182141304016113,False,2025-10-25 20:18:57,0,0.0,0.03546043857932091,0.7931071
20783,541,72,-1.3985789293813564,16.44562530517578,False,2025-10-25 20:19:14,0,0.0,0.1573040634393692,0.79238782
20815,542,32,1.6107099853788598,4.557770013809204,True,2025-10-25 20:19:19,0,0.0,0.09831065684556961,0.79206814
20860,543,45,-1.0425849453201534,6.722293138504028,False,2025-10-25 20:19:27,0,0.0,0.05804356187582016,0.79161859
20907,544,47,-0.946938571146492,11.695651054382324,False,2025-10-25 20:19:39,0,0.0,0.22452539205551147,0.79114906
20961,545,54,-1.1146889314117503,8.246978759765625,False,2025-10-25 20:19:49,0,0.0,0.056837230920791626,0.7906096
20999,546,38,-1.1666103896103899,4.4863667488098145,False,2025-10-25 20:19:54,0,0.0,0.03777281939983368,0.79022998
21034,547,35,-1.2969260139195573,58.980255365371704,False,2025-10-25 20:20:54,0,0.0,0.03276928514242172,0.78988033
21065,548,31,-1.7741436946298887,3.8184216022491455,False,2025-10-25 20:20:59,0,0.0,0.04938265681266785,0.78957064
21099,549,34,-1.18181404744007,3.5616395473480225,False,2025-10-25 20:21:04,0,0.0,0.05650583654642105,0.78923098
21170,550,71,-1.3689428155382668,15.20931625366211,False,2025-10-25 20:21:20,0,0.0,0.06051396206021309,0.78852169
21201,551,31,-1.1467326661959438,3.042374849319458,False,2025-10-25 20:21:23,0,0.0,0.1264871507883072,0.788212
21265,552,64,-1.5713539488371089,10.818248510360718,False,2025-10-25 20:21:35,0,0.0,0.0460735447704792,0.78757264
21307,553,42,-1.2325537709845582,5.397444248199463,False,2025-10-25 20:21:41,0,0.0,0.09753315895795822,0.78715306
21345,554,38,-1.068811320754717,7.210679292678833,False,2025-10-25 20:21:49,0,0.0,0.06806009262800217,0.78677344
21391,555,46,-1.0525225479309304,4.905475854873657,False,2025-10-25 20:21:55,0,0.0,0.05093654245138168,0.7863139
21453,556,62,1.4685066021516495,13.259451627731323,True,2025-10-25 20:22:09,0,0.0,0.03611202538013458,0.7856945200000001
21560,557,107,-1.3773684500514505,25.880974531173706,False,2025-10-25 20:22:36,0,0.0,0.06863240152597427,0.78462559
21591,558,31,-1.5091004803923531,3.084237575531006,False,2025-10-25 20:22:40,0,0.0,0.23396417498588562,0.7843159
21619,559,28,1.490689655172414,2.8074779510498047,True,2025-10-25 20:22:44,0,0.0,0.08917301893234253,0.78403618
21653,560,34,-1.372543057242773,3.8003361225128174,False,2025-10-25 20:22:48,0,0.0,0.05571957305073738,0.78369652
21681,561,28,-1.3798280909943899,3.212223529815674,False,2025-10-25 20:22:52,0,0.0,0.046615809202194214,0.7834168
21708,562,27,-1.6579213332695077,2.529629945755005,False,2025-10-25 20:22:56,0,0.0,0.03852882236242294,0.7831470700000001
21740,563,32,1.3426587990281154,3.140718936920166,True,2025-10-25 20:23:00,0,0.0,0.04594184830784798,0.78282739
21793,564,53,-1.2206600266934629,9.733536958694458,False,2025-10-25 20:23:10,0,0.0,0.047353435307741165,0.78229792
21827,565,34,-1.1680408163265308,3.962893009185791,False,2025-10-25 20:23:15,0,0.0,0.02495921030640602,0.78195826
21857,566,30,-1.7075743378351884,2.974064826965332,False,2025-10-25 20:23:19,0,0.0,0.030290620401501656,0.78165856
21886,567,29,-1.4811613790573999,2.9915308952331543,False,2025-10-25 20:23:22,0,0.0,0.03134896606206894,0.78136885
21925,568,39,1.5721791150619988,6.618866682052612,True,2025-10-25 20:23:30,0,0.0,0.07830629497766495,0.78097924
21956,569,31,-1.2960019401330378,3.7170956134796143,False,2025-10-25 20:23:35,0,0.0,0.03865174576640129,0.78066955
21990,570,34,-0.9902387492879298,3.3811848163604736,False,2025-10-25 20:23:39,0,0.0,0.043150097131729126,0.78032989
22031,571,41,-1.3146027066195098,74.86372327804565,False,2025-10-25 20:24:54,0,0.0,0.06321420520544052,0.7799203
22053,572,22,-1.428506923646166,2.0343799591064453,False,2025-10-25 20:25:01,0,0.0,0.03700248524546623,0.77970052
22081,573,28,-1.0837185838605246,2.515530586242676,False,2025-10-25 20:25:06,0,0.0,0.04936373233795166,0.7794208
22136,574,55,-1.9744041227538252,7.80862021446228,False,2025-10-25 20:25:15,0,0.0,0.049460023641586304,0.77887135
22166,575,30,-1.3338897577680686,5.639577150344849,False,2025-10-25 20:25:23,0,0.0,0.03847199305891991,0.77857165
22187,576,21,-1.368039124864492,2.1594693660736084,False,2025-10-25 20:25:27,0,0.0,0.05223488062620163,0.77836186
22217,577,30,-1.4934103637124507,4.016324281692505,False,2025-10-25 20:25:32,0,0.0,0.05336921662092209,0.77806216
22266,578,49,-1.0827664216069204,7.0008885860443115,False,2025-10-25 20:25:39,0,0.0,0.0405363067984581,0.77757265
22285,579,19,-1.7600000000000002,1.8569908142089844,False,2025-10-25 20:25:42,0,0.0,0.02747703343629837,0.77738284
22338,580,53,-1.0548364028538244,9.076648950576782,False,2025-10-25 20:25:52,0,0.0,0.057224247604608536,0.77685337
22396,581,58,-1.4097059019455587,8.435426473617554,False,2025-10-25 20:26:01,0,0.0,0.03321874514222145,0.77627395
22426,582,30,1.4217301702851572,3.2618391513824463,True,2025-10-25 20:26:05,0,0.0,0.031572192907333374,0.77597425
22474,583,48,-1.383414983212004,12.42545747756958,False,2025-10-25 20:26:19,0,0.0,0.04302719235420227,0.77549473
22509,584,35,-0.9756964060802091,3.452582597732544,False,2025-10-25 20:26:23,0,0.0,0.07536279410123825,0.7751450799999999
22546,585,37,-0.9522093912790063,3.6813032627105713,False,2025-10-25 20:26:27,0,0.0,0.09672661870718002,0.7747754499999999
22577,586,31,-1.6082847005489165,3.11379075050354,False,2025-10-25 20:26:31,0,0.0,0.1654803603887558,0.77446576
22614,587,37,1.384999961226109,4.378576278686523,True,2025-10-25 20:26:37,0,0.0,0.2035951018333435,0.77409613
22650,588,36,-1.126431930317815,11.902164697647095,False,2025-10-25 20:26:49,0,0.0,0.029390636831521988,0.77373649
22690,589,40,-1.0982102664044129,4.852483510971069,False,2025-10-25 20:26:55,0,0.0,0.03740900009870529,0.7733368899999999
22729,590,39,-1.1090659866835888,4.8849778175354,False,2025-10-25 20:27:01,0,0.0,0.049446094781160355,0.77294728
22763,591,34,-1.0931696061091725,4.205496311187744,False,2025-10-25 20:27:06,0,0.0,0.11044331640005112,0.77260762
22789,592,26,-1.6728470059352412,2.6087985038757324,False,2025-10-25 20:27:09,0,0.0,0.08711034804582596,0.77234788
22813,593,24,1.8776991182107077,2.2516841888427734,True,2025-10-25 20:27:12,0,0.0,0.11528223752975464,0.77210812
22844,594,31,-1.3543106351506822,6.926178932189941,False,2025-10-25 20:27:20,0,0.0,0.11758635193109512,0.77179843
22870,595,26,-1.4454024337406475,2.8837432861328125,False,2025-10-25 20:27:23,0,0.0,0.06678932905197144,0.77153869
22899,596,29,-1.2744533673691432,3.369346857070923,False,2025-10-25 20:27:28,0,0.0,0.08713915944099426,0.77124898
22934,597,35,-1.1532717442544143,3.964498281478882,False,2025-10-25 20:27:32,0,0.0,0.08598428219556808,0.77089933
22975,598,41,1.4254100950435642,4.429823398590088,True,2025-10-25 20:27:38,0,0.0,0.2288883924484253,0.77048974
23032,599,57,-0.9062662729287306,64.42300844192505,False,2025-10-25 20:28:43,0,0.0,0.03409234806895256,0.76992031
23064,600,32,-1.4074205127779,5.321877956390381,False,2025-10-25 20:28:49,0,0.0,0.0896805003285408,0.76960063
23097,601,33,-1.1576318509077133,3.4256207942962646,False,2025-10-25 20:28:53,0,0.0,0.043419867753982544,0.7692709600000001
23136,602,39,-1.257255642486649,4.610233545303345,False,2025-10-25 20:28:59,0,0.0,0.050186581909656525,0.76888135
23187,603,51,1.1945873742133584,6.646757125854492,True,2025-10-25 20:29:06,0,0.0,0.1513672173023224,0.76837186
23234,604,47,1.3605960828839059,12.219634532928467,True,2025-10-25 20:29:20,0,0.0,0.18941223621368408,0.76790233
23269,605,35,1.4519600193562017,4.1255269050598145,True,2025-10-25 20:29:25,0,0.0,0.172592431306839,0.76755268
23311,606,42,1.340344328479575,4.179561138153076,True,2025-10-25 20:29:29,0,0.0,0.19730569422245026,0.7671331
23370,607,59,-1.189503974286583,16.88645076751709,False,2025-10-25 20:29:47,0,0.0,0.07715853303670883,0.76654369
23406,608,36,-1.1917212522576763,4.6781182289123535,False,2025-10-25 20:29:53,0,0.0,0.24643757939338684,0.76618405
23460,609,54,-0.8815577053543787,8.263704538345337,False,2025-10-25 20:30:02,0,0.0,0.03554476425051689,0.76564459
23484,610,24,-1.4000000000000001,3.422494411468506,False,2025-10-25 20:30:07,0,0.0,0.03698604553937912,0.76540483
23522,611,38,-1.115118549307289,13.578392267227173,False,2025-10-25 20:30:21,0,0.0,0.049787454307079315,0.76502521
23560,612,38,-1.4190432702745528,4.901232957839966,False,2025-10-25 20:30:27,0,0.0,0.13141179084777832,0.76464559
23599,613,39,-1.108196268722591,5.090884447097778,False,2025-10-25 20:30:33,0,0.0,0.04540085047483444,0.76425598
23626,614,27,-1.4558767979987493,2.9968836307525635,False,2025-10-25 20:30:37,0,0.0,0.0849187970161438,0.76398625
23671,615,45,1.4043715698355685,6.4255592823028564,True,2025-10-25 20:30:44,0,0.0,0.20803989470005035,0.7635367
23700,616,29,-1.6043646164249703,3.796440601348877,False,2025-10-25 20:30:49,0,0.0,0.1799575537443161,0.76324699
23731,617,31,-1.2922199265100422,5.912863254547119,False,2025-10-25 20:30:56,0,0.0,0.22381943464279175,0.7629372999999999
23786,618,55,-0.9942495302964368,8.267992496490479,False,2025-10-25 20:31:05,0,0.0,0.7699371576309204,0.76238785
23817,619,31,-1.599042157805506,3.7000789642333984,False,2025-10-25 20:31:09,0,0.0,0.33133628964424133,0.76207816
23867,620,50,-1.4914486806401765,9.836190938949585,False,2025-10-25 20:31:20,0,0.0,0.0346299447119236,0.76157866
23899,621,32,-1.274598337997753,3.73667573928833,False,2025-10-25 20:31:25,0,0.0,0.1666935682296753,0.76125898
23934,622,35,-1.1335140093877107,3.9545211791992188,False,2025-10-25 20:31:31,0,0.0,0.21297483146190643,0.76090933
23966,623,32,1.2770853238779798,3.4003353118896484,True,2025-10-25 20:31:36,0,0.0,0.10107586532831192,0.76058965
24026,624,60,-1.3640566851359566,89.51460075378418,False,2025-10-25 20:33:07,0,0.0,0.2633484899997711,0.75999025
24050,625,24,-1.4560882352941178,1.802229881286621,False,2025-10-25 20:33:13,0,0.0,0.06094992533326149,0.7597504900000001
24101,626,51,-1.0098246514989369,14.303123474121094,False,2025-10-25 20:33:28,0,0.0,0.05420619249343872,0.759241
24136,627,35,-0.8515939690600199,4.493901252746582,False,2025-10-25 20:33:34,0,0.0,0.03588297963142395,0.75889135
24173,628,37,-1.070741240178382,4.054235935211182,False,2025-10-25 20:33:38,0,0.0,0.14355173707008362,0.7585217200000001
24200,629,27,-1.5546327164932343,2.5348544120788574,False,2025-10-25 20:33:42,0,0.0,0.04637686908245087,0.75825199
24248,630,48,1.4937590266007421,5.688910961151123,True,2025-10-25 20:33:48,0,0.0,0.08697006106376648,0.75777247
24283,631,35,-1.2691184257626313,13.132798671722412,False,2025-10-25 20:34:02,0,0.0,0.06513012945652008,0.7574228199999999
24311,632,28,-1.1194367681498831,3.645089864730835,False,2025-10-25 20:34:07,0,0.0,0.06282839179039001,0.7571431
24345,633,34,-1.2990952309343184,4.249766111373901,False,2025-10-25 20:34:13,0,0.0,0.08958259969949722,0.75680344
24372,634,27,-1.4724151553167573,4.207160949707031,False,2025-10-25 20:34:18,0,0.0,0.05583973601460457,0.75653371
24407,635,35,-1.0490271422303397,4.3264312744140625,False,2025-10-25 20:34:23,0,0.0,0.047899279743433,0.75618406
24430,636,23,-1.593189602276933,2.1453728675842285,False,2025-10-25 20:34:26,0,0.0,0.04962741211056709,0.75595429
24454,637,24,-1.4644895104895106,2.535271406173706,False,2025-10-25 20:34:29,0,0.0,0.0867861658334732,0.75571453
24485,638,31,-1.6407556004795887,3.4354331493377686,False,2025-10-25 20:34:34,0,0.0,0.04693086817860603,0.75540484
24520,639,35,1.3215685432462845,8.386806011199951,True,2025-10-25 20:34:43,0,0.0,0.11241573095321655,0.75505519
24547,640,27,-1.3562530062530063,2.826315402984619,False,2025-10-25 20:34:46,0,0.0,0.11318959295749664,0.75478546
24578,641,31,-1.2620247282383206,3.5103883743286133,False,2025-10-25 20:34:51,0,0.0,0.04281134530901909,0.75447577
24625,642,47,-1.1316190830623785,6.739728927612305,False,2025-10-25 20:34:58,0,0.0,0.08071867376565933,0.75400624
24666,643,41,-0.9314879066328686,5.0737223625183105,False,2025-10-25 20:35:04,0,0.0,0.059903573244810104,0.75359665
24699,644,33,-1.3444240270179373,6.925871849060059,False,2025-10-25 20:35:12,0,0.0,0.2744666337966919,0.75326698
24745,645,46,-0.9500201062862806,6.2002809047698975,False,2025-10-25 20:35:20,0,0.0,0.04358379542827606,0.75280744
24774,646,29,-1.154615037965231,3.2059412002563477,False,2025-10-25 20:35:24,0,0.0,0.03439316153526306,0.75251773
24806,647,32,-1.1432381096170268,3.8573203086853027,False,2025-10-25 20:35:28,0,0.0,0.7580053210258484,0.7521980500000001
24837,648,31,-1.0256297709923665,3.981363534927368,False,2025-10-25 20:35:33,0,0.0,0.4493464529514313,0.75188836
24863,649,26,-1.5192509008055646,2.041917085647583,False,2025-10-25 20:35:36,0,0.0,1.4183359146118164,0.75162862
24901,650,38,-1.3640392409080266,16.269416332244873,False,2025-10-25 20:35:53,0,0.0,0.2529617249965668,0.7512490000000001
24933,651,32,-1.4191097086293691,3.1124138832092285,False,2025-10-25 20:36:00,0,0.0,0.05540154501795769,0.75092932
24977,652,44,-1.4195820070406924,6.139288663864136,False,2025-10-25 20:36:06,0,0.0,0.3241654932498932,0.75048976
25029,653,52,-1.1291747857355479,77.96067976951599,False,2025-10-25 20:37:25,0,0.0,0.91965252161026,0.74997028
25056,654,27,-1.114358044771116,3.1137685775756836,False,2025-10-25 20:37:31,0,0.0,1.2457808256149292,0.74970055
25089,655,33,-1.3697305779537445,11.224234819412231,False,2025-10-25 20:37:43,0,0.0,0.14053435623645782,0.7493708800000001
25128,656,39,-1.0508890843235357,4.820947885513306,False,2025-10-25 20:37:49,0,0.0,0.14191560447216034,0.74898127
25202,657,74,-1.1428960427076427,14.483551263809204,False,2025-10-25 20:38:04,0,0.0,0.4256434738636017,0.74824201
25232,658,30,-1.259123455853941,3.1223132610321045,False,2025-10-25 20:38:08,0,0.0,0.299134224653244,0.74794231
25260,659,28,-1.4817094259390504,4.037657260894775,False,2025-10-25 20:38:13,0,0.0,0.4990382194519043,0.74766259
25280,660,20,-1.803818532818533,2.495993137359619,False,2025-10-25 20:38:17,0,0.0,0.059919796884059906,0.7474627899999999
25314,661,34,-1.6887531962802549,4.0396833419799805,False,2025-10-25 20:38:22,0,0.0,0.2165622115135193,0.74712313
25382,662,68,-0.9049147042932542,12.804005861282349,False,2025-10-25 20:38:37,0,0.0,0.23061087727546692,0.74644381
25409,663,27,-1.4311565057454938,3.009737491607666,False,2025-10-25 20:38:41,0,0.0,0.4394172728061676,0.7461740800000001
25433,664,24,-1.8050127847605135,2.699202537536621,False,2025-10-25 20:38:46,0,0.0,0.20258498191833496,0.7459343199999999
25476,665,43,-1.394347498386829,5.481737375259399,False,2025-10-25 20:38:53,0,0.0,0.10074378550052643,0.74550475
25499,666,23,-1.6691560663670932,2.0202486515045166,False,2025-10-25 20:38:57,0,0.0,0.0741623267531395,0.74527498
25531,667,32,-1.4129388341891227,3.664348602294922,False,2025-10-25 20:39:02,0,0.0,0.08905065059661865,0.7449553
25578,668,47,-1.149055654595981,8.197718858718872,False,2025-10-25 20:39:12,0,0.0,0.13661615550518036,0.74448577
25618,669,40,-1.0247529814457637,4.950402736663818,False,2025-10-25 20:39:18,0,0.0,0.1911657452583313,0.74408617
25639,670,21,-1.3715743659996429,2.379401206970215,False,2025-10-25 20:39:21,0,0.0,0.4798159599304199,0.74387638
25682,671,43,-0.927106780471906,5.144021272659302,False,2025-10-25 20:39:27,0,0.0,0.09632709622383118,0.74344681
25702,672,20,-1.6929827427451216,1.4548273086547852,False,2025-10-25 20:39:29,0,0.0,0.12876148521900177,0.7432470099999999
25753,673,51,-1.009038789612909,16.653634786605835,False,2025-10-25 20:39:47,0,0.0,0.11231338232755661,0.7427375199999999
25783,674,30,-1.2710515104066764,3.1168532371520996,False,2025-10-25 20:39:51,0,0.0,0.09598265588283539,0.74243782
25816,675,33,-1.3815071805837538,4.247150659561157,False,2025-10-25 20:39:56,0,0.0,0.46011433005332947,0.74210815
25847,676,31,-1.4126425339366517,3.7253830432891846,False,2025-10-25 20:40:00,0,0.0,0.3365013301372528,0.74179846
25904,677,57,-1.6654497082810336,18.90083956718445,False,2025-10-25 20:40:20,0,0.0,1.520659327507019,0.74122903
25934,678,30,1.6746679537581088,2.6117770671844482,True,2025-10-25 20:40:23,0,0.0,0.14158883690834045,0.7409293299999999
25964,679,30,-1.1262755355039105,2.964104413986206,False,2025-10-25 20:40:27,0,0.0,1.5725741386413574,0.7406296299999999
